date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,JPM,GS,BAC,MS,BLK,JNJ,PFE,UNH,ABBV,XOM,CVX,WMT,HD,MCD,NKE,CAT,BA,GE,CL,GC,SI,ZC,ZW,ZS,NG,HG
2021-07-06,0.06721413937891421,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.01607886061635346,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,-0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.07011768276120567,0.04718729775910469,-0.07011768276120567,-0.07011768276120567,0.07011768276120567,-0.07011768276120567,0.03924483574398338,-0.07011768276120567,0.07011768276120567,0.07011768276120567,-0.07011768276120567,-0.07011768276120567,-0.07011768276120567,-0.07011768276120567,-0.07011768276120567,0.07011768276120567,0.058704349618867654
2021-07-07,0.06582151752758089,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.015745719809288378,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,-0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.0686649018719402,0.046209615643824704,-0.0686649018719402,-0.0686649018719402,0.0686649018719402,-0.0686649018719402,0.038431714928719274,-0.0686649018719402,0.0686649018719402,0.0686649018719402,-0.0686649018719402,-0.0686649018719402,-0.0686649018719402,-0.0686649018719402,-0.0686649018719402,0.0686649018719402,0.05748804363320786
2021-07-08,0.0661120389325474,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.015815217882457027,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,-0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.06896797333721542,0.04641357451569636,-0.06896797333721542,-0.06896797333721542,0.06896797333721542,-0.06896797333721542,0.03860134389255599,-0.06896797333721542,0.06896797333721542,0.06896797333721542,-0.06896797333721542,-0.06896797333721542,-0.06896797333721542,-0.06896797333721542,-0.06896797333721542,0.06896797333721542,0.0577417829548225
2021-07-09,0.06357837375071632,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.01520911848605607,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,-0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0663248578694828,0.0446348295304642,-0.0663248578694828,-0.0663248578694828,0.0663248578694828,-0.0663248578694828,0.03712199334503706,-0.0663248578694828,0.0663248578694828,0.0663248578694828,-0.0663248578694828,-0.0663248578694828,-0.0663248578694828,-0.0663248578694828,-0.0663248578694828,0.0663248578694828,0.0555288978680572
2021-07-12,0.05779388279619753,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.013825361665635593,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,-0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.06029048615198594,0.040573861115515565,-0.06029048615198594,-0.06029048615198594,0.06029048615198594,-0.06029048615198594,0.03374455818823338,-0.06029048615198594,0.06029048615198594,0.06029048615198594,-0.06029048615198594,-0.06029048615198594,-0.06029048615198594,-0.06029048615198594,-0.06029048615198594,0.06029048615198594,0.050476764752926125
2021-07-13,0.056457309176240755,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.013505628628251472,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,-0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.05889617468810182,0.03963552733686943,-0.05889617468810182,-0.05889617468810182,0.05889617468810182,-0.05889617468810182,0.032964162684257024,-0.05889617468810182,0.05889617468810182,0.05889617468810182,-0.05889617468810182,-0.05889617468810182,-0.05889617468810182,-0.05889617468810182,-0.05889617468810182,0.05889617468810182,0.04930941089252822
2021-07-14,0.05644437305710422,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.013502534070195162,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,-0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.05888267974929641,0.03962644560925701,-0.05888267974929641,-0.05888267974929641,0.05888267974929641,-0.05888267974929641,0.03295660957303118,-0.05888267974929641,0.05888267974929641,0.05888267974929641,-0.05888267974929641,-0.05888267974929641,-0.05888267974929641,-0.05888267974929641,-0.05888267974929641,0.05888267974929641,0.049298112578400874
2021-07-15,0.054981488746094466,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.013152585188130698,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,-0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.05735660117440796,0.03859943614058566,-0.05735660117440796,-0.05735660117440796,0.05735660117440796,-0.05735660117440796,0.032102464075840775,-0.05735660117440796,0.05735660117440796,0.05735660117440796,-0.05735660117440796,-0.05735660117440796,-0.05735660117440796,-0.05735660117440796,-0.05735660117440796,0.05735660117440796,0.04802043986193053
2021-07-16,0.05461495857707196,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.013064904418074596,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,-0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.056974237487966206,0.03834211575557177,-0.056974237487966206,-0.056974237487966206,0.056974237487966206,-0.056974237487966206,0.03188845529120973,-0.056974237487966206,0.056974237487966206,0.056974237487966206,-0.056974237487966206,-0.056974237487966206,-0.056974237487966206,-0.056974237487966206,-0.056974237487966206,0.056974237487966206,0.047700315028272246
2021-07-19,0.054787749295726225,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.013106239141790677,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,-0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.05715449248946789,0.03846342248011649,-0.05715449248946789,-0.05715449248946789,0.05715449248946789,-0.05715449248946789,0.031989343935092285,-0.05715449248946789,0.05715449248946789,0.05715449248946789,-0.05715449248946789,-0.05715449248946789,-0.05715449248946789,-0.05715449248946789,-0.05715449248946789,0.05715449248946789,0.0478512292087186
2021-07-20,0.0517298953384342,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.012374744131681428,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,-0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.05396454412906738,0.036316673797177006,-0.05396454412906738,-0.05396454412906738,0.05396454412906738,-0.05396454412906738,0.03020393126162939,-0.05396454412906738,0.05396454412906738,0.05396454412906738,-0.05396454412906738,-0.05396454412906738,-0.05396454412906738,-0.05396454412906738,-0.05396454412906738,0.05396454412906738,0.04518052138665842
2021-07-21,0.05239995685521755,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.012535035192941697,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,-0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.05466355123231158,0.03678708660914692,-0.05466355123231158,-0.05466355123231158,0.05466355123231158,-0.05466355123231158,0.030595165225309005,-0.05466355123231158,0.05466355123231158,0.05466355123231158,-0.05466355123231158,-0.05466355123231158,-0.05466355123231158,-0.05466355123231158,-0.05466355123231158,0.05466355123231158,0.045765748333114545
2021-07-22,0.049856255085237555,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.01192653485972296,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,-0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.052009965611865064,0.035001295495260216,-0.052009965611865064,-0.052009965611865064,0.052009965611865064,-0.052009965611865064,0.029109954537989525,-0.052009965611865064,0.052009965611865064,0.052009965611865064,-0.052009965611865064,-0.052009965611865064,-0.052009965611865064,-0.052009965611865064,-0.052009965611865064,0.052009965611865064,0.043544097361892214
2021-07-23,0.050290347695095314,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.012030377810521518,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,-0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.05246281032859053,0.035306047701055936,-0.05246281032859053,-0.05246281032859053,0.05246281032859053,-0.05246281032859053,0.029363411523810713,-0.05246281032859053,0.05246281032859053,0.05246281032859053,-0.05246281032859053,-0.05246281032859053,-0.05246281032859053,-0.05246281032859053,-0.05246281032859053,0.05246281032859053,0.04392323074917547
2021-07-26,0.051159509492702794,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.012238297327544658,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,-0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.05336951852653733,0.03591623771350753,-0.05336951852653733,-0.05336951852653733,0.05336951852653733,-0.05336951852653733,0.0298708956974867,-0.05336951852653733,0.05336951852653733,0.05336951852653733,-0.05336951852653733,-0.05336951852653733,-0.05336951852653733,-0.05336951852653733,-0.05336951852653733,0.05336951852653733,0.04468235045990288
2021-07-27,0.051876637485829276,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.012409847557185527,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,-0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.05411762530266898,0.03641969327294394,-0.05411762530266898,-0.05411762530266898,0.05411762530266898,-0.05411762530266898,0.030289610726165477,-0.05411762530266898,0.05411762530266898,0.05411762530266898,-0.05411762530266898,-0.05411762530266898,-0.05411762530266898,-0.05411762530266898,-0.05411762530266898,0.05411762530266898,0.0453086849308785
2021-07-28,0.05158330402852243,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.012339676789282644,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,-0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.05381162030888725,0.036213760215992714,-0.05381162030888725,-0.05381162030888725,0.05381162030888725,-0.05381162030888725,0.03011833986773307,-0.05381162030888725,0.05381162030888725,0.05381162030888725,-0.05381162030888725,-0.05381162030888725,-0.05381162030888725,-0.05381162030888725,-0.05381162030888725,0.05381162030888725,0.045052489582819724
2021-07-29,0.05167724754113497,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.01236214980848761,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,-0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.05390962203108003,0.03627971271561774,-0.05390962203108003,-0.05390962203108003,0.05390962203108003,-0.05390962203108003,0.030173191387900693,-0.05390962203108003,0.05390962203108003,0.05390962203108003,-0.05390962203108003,-0.05390962203108003,-0.05390962203108003,-0.05390962203108003,-0.05390962203108003,0.05390962203108003,0.04513453917625037
2021-07-30,0.051981628134667536,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.01243496325492844,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,-0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.05422715137971407,0.036493401350655444,-0.05422715137971407,-0.05422715137971407,0.05422715137971407,-0.05422715137971407,0.030350912422599966,-0.05422715137971407,0.05422715137971407,0.05422715137971407,-0.05422715137971407,-0.05422715137971407,-0.05422715137971407,-0.05422715137971407,-0.05422715137971407,0.05422715137971407,0.045400383014244074
2021-08-02,0.05013020626478155,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.011992069029650238,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,-0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.05229575104446632,0.03519362133622242,-0.05229575104446632,-0.05229575104446632,0.05229575104446632,-0.05229575104446632,0.02926990851705434,-0.05229575104446632,0.05229575104446632,0.05229575104446632,-0.05229575104446632,-0.05229575104446632,-0.05229575104446632,-0.05229575104446632,-0.05229575104446632,0.05229575104446632,0.04378336436688636
2021-08-03,0.0504309448732911,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.012064011246166932,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,-0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.05260948108014589,0.035404753136741324,-0.05260948108014589,-0.05260948108014589,0.05260948108014589,-0.05260948108014589,0.02944550307798885,-0.05260948108014589,0.05260948108014589,0.05260948108014589,-0.05260948108014589,-0.05260948108014589,-0.05260948108014589,-0.05260948108014589,-0.05260948108014589,0.05260948108014589,0.0440460273211542
2021-08-04,0.05042961354738755,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.012063692768480008,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,-0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.05260809224309138,0.03540381848709163,-0.05260809224309138,-0.05260809224309138,0.05260809224309138,-0.05260809224309138,0.029444725746509356,-0.05260809224309138,0.05260809224309138,0.05260809224309138,-0.05260809224309138,-0.05260809224309138,-0.05260809224309138,-0.05260809224309138,-0.05260809224309138,0.05260809224309138,0.044044864550611865
2021-08-05,0.0502355349295637,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.01201726558703516,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,-0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.05240562973920377,0.03526756671607212,-0.05240562973920377,-0.05240562973920377,0.05240562973920377,-0.05240562973920377,0.029331407573453858,-0.05240562973920377,0.05240562973920377,0.05240562973920377,-0.05240562973920377,-0.05240562973920377,-0.05240562973920377,-0.05240562973920377,-0.05240562973920377,0.05240562973920377,0.04387535767096487
2021-08-06,0.05201672047450949,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.012443357989224442,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,-0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.05426375965254362,0.036518037724854194,-0.05426375965254362,-0.05426375965254362,0.05426375965254362,-0.05426375965254362,0.030371402056562333,-0.05426375965254362,0.05426375965254362,0.05426375965254362,-0.05426375965254362,-0.05426375965254362,-0.05426375965254362,-0.05426375965254362,-0.05426375965254362,0.05426375965254362,0.04543103241340416
2021-08-09,0.05524420932132894,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.013215432790573831,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,-0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.057630670858545154,0.03878387760075441,-0.057630670858545154,-0.057630670858545154,0.057630670858545154,-0.057630670858545154,0.03225586075571966,-0.057630670858545154,0.057630670858545154,0.057630670858545154,-0.057630670858545154,-0.057630670858545154,-0.057630670858545154,-0.057630670858545154,-0.057630670858545154,0.057630670858545154,0.0482498981372748
2021-08-10,0.05676143058289294,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.013578380072414778,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,-0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.059213433653396534,0.039849034011256994,-0.059213433653396534,-0.059213433653396534,0.059213433653396534,-0.059213433653396534,0.03314173238552196,-0.059213433653396534,0.059213433653396534,0.059213433653396534,-0.059213433653396534,-0.059213433653396534,-0.059213433653396534,-0.059213433653396534,-0.059213433653396534,0.059213433653396534,0.04957502835855044
2021-08-11,0.055834794343933895,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.013356711610005536,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,-0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.05824676821010218,0.03919849439970832,-0.05824676821010218,-0.05824676821010218,0.05824676821010218,-0.05824676821010218,0.03260069016838724,-0.05824676821010218,0.05824676821010218,0.05824676821010218,-0.05824676821010218,-0.05824676821010218,-0.05824676821010218,-0.05824676821010218,-0.05824676821010218,0.05824676821010218,0.048765710880947964
2021-08-12,0.05737944877026706,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.013726221410338347,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,-0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.05985814923859003,0.04028291010485336,-0.05985814923859003,-0.05985814923859003,0.05985814923859003,-0.05985814923859003,0.033502579410781955,-0.05985814923859003,0.05985814923859003,0.05985814923859003,-0.05985814923859003,-0.05985814923859003,-0.05985814923859003,-0.05985814923859003,-0.05985814923859003,0.05985814923859003,0.05011480103253949
2021-08-13,0.05724252708274665,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.013693467219786482,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,-0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.0597153127530321,0.04018678502613619,-0.0597153127530321,-0.0597153127530321,0.0597153127530321,-0.0597153127530321,0.033422633893571134,-0.0597153127530321,0.0597153127530321,0.0597153127530321,-0.0597153127530321,-0.0597153127530321,-0.0597153127530321,-0.0597153127530321,-0.0597153127530321,0.0597153127530321,0.049995214607884246
2021-08-16,0.06100646135728573,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.01459386965190354,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,-0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.06364184297174608,0.04282923331156486,-0.06364184297174608,-0.06364184297174608,0.06364184297174608,-0.06364184297174608,0.03562031110435419,-0.06364184297174608,0.06364184297174608,0.06364184297174608,-0.06364184297174608,-0.06364184297174608,-0.06364184297174608,-0.06364184297174608,-0.06364184297174608,0.06364184297174608,0.053282607939655426
2021-08-17,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-18,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-19,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-20,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-23,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-24,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-25,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-26,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-27,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-30,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-08-31,0.06900128491180807,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.016506378757477704,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.07198203012444616,0.04844195294295091,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,-0.07198203012444616,0.04028831013102606,-0.07198203012444616,0.07198203012444616,0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,-0.07198203012444616,0.07198203012444616,0.06026522977224371
2021-09-01,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.07600992349799876,0.015032674267521265,0.056136850363994226,0.07600992349799876,0.06962784639378668,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.060851627834002914,0.07600992349799876,0.07600992349799876,0.01682648572976922,-0.07600992349799876,0.02564304971562099,0.029623454747335902,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,-0.07600992349799876
2021-09-02,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.07600992349799876,0.015032674267521265,0.056136850363994226,0.07600992349799876,0.06962784639378668,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.060851627834002914,0.07600992349799876,0.07600992349799876,0.01682648572976922,-0.07600992349799876,0.02564304971562099,0.029623454747335902,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,-0.07600992349799876
2021-09-03,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.07600992349799876,0.015032674267521265,0.056136850363994226,0.07600992349799876,0.06962784639378668,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,0.060851627834002914,0.07600992349799876,0.07600992349799876,0.01682648572976922,-0.07600992349799876,0.02564304971562099,0.029623454747335902,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,-0.07600992349799876,0.07600992349799876,-0.07600992349799876
